Date,Title,News Source,Bias Rating,Full Article Link,Article Text
Jan 29 2024,Pennsylvania high court revives case challenging limits on Medicaid coverage for abortions,The Telegraph (Georgia),not-yet-rated,https://macon.com/news/article284820596.html,"Failed to retrieve text: Article `download()` failed with HTTPSConnectionPool(host='www.macon.com', port=443): Read timed out. (read timeout=7) on URL https://macon.com/news/article284820596.html"
Jan 05 2024,GOP faces abortion landmines in battle for Senate,The Hill,center,https://thehill.com/homenews/senate/4390231-gop-faces-abortion-landmines-in-battle-for-senate/,Failed to retrieve text: Article `download()` failed with 429 Client Error: Unknown Error for url: https://thehill.com/homenews/senate/4390231-gop-faces-abortion-landmines-in-battle-for-senate/ on URL https://thehill.com/homenews/senate/4390231-gop-faces-abortion-landmines-in-battle-for-senate/
Jan 29 2024,Pennsylvania high court revives case challenging limits on Medicaid coverage for abortions,The TimesDaily,center,https://timesdaily.com/news/nation/pennsylvania-high-court-revives-case-challenging-limits-on-medicaid-coverage-for-abortions/article_d60c7d81-f3e1-55a0-ac8c-eebfc22784a4.html,Failed to retrieve text: Article `download()` failed with 404 Client Error: Not Found for url: https://www.timesdaily.com/news/nation/pennsylvania-high-court-revives-case-challenging-limits-on-medicaid-coverage-for-abortions/article_d60c7d81-f3e1-55a0-ac8c-eebfc22784a4.html on URL https://timesdaily.com/news/nation/pennsylvania-high-court-revives-case-challenging-limits-on-medicaid-coverage-for-abortions/article_d60c7d81-f3e1-55a0-ac8c-eebfc22784a4.html
Jan 24 2024,Measure to temporarily halt North Dakota abortion ban denied by courts,WZFG The Flag,center,https://am1100theflag.com/news/regional-news/72361-measure-to-temporarily-halt-north-dakota-abortion-ban-denied-by-courts,"(Bismarck, ND) -- An effort to temporarily block a ban on abortions in North Dakota has been denied by the courts.

The decision comes from the case between the Center for Reproductive Rights and the Red River Women's Clinic vs North Dakota Attorney General Drew Wrigley, with the plaintiffs arguing the abortion ban is in violation with the state constitution's protection of life and health.

“Though we are disappointed by today’s decision, the court did not reach the constitutional questions at the heart of this case, and we remain confident that we will prevail after the court hears further evidence of how this law harms pregnant North Dakotans,” says Meetra Mehdizadeh, staff attorney at the Center for Reproductive Rights.

This only impacts the denied temporary pause, and the case will continue to move forward.

""North Dakotans can’t be granted even temporary relief as the court hears our case?” said Tammi Kromenaker, Director of Red River Women’s Clinic, a plaintiff in the case. “I hate to think that someone is harmed as a result of this denial. Abortion is a medical procedure. It is not a crime. No one should be denied health care they are entitled to.”"
Jan 24 2024,ND judge denies request to lift state ban on lifesaving abortions,Valley News Live,center,https://valleynewslive.com/2024/01/24/nd-judge-denies-request-lift-state-ban-lifesaving-abortions,"FARGO, N.D. (Valley News Live) - The Center for Reproductive Rights (CRR) is currently embattled with the North Dakota Supreme Court over the state’s abortion ban. The ban, put in place last April, denies women access to abortions within the state, and makes it a crime for any healthcare professional to perform the procedure.

The Center for Reproductive Rights argues that the laws are unconstitutional, especially when it comes to individuals who might need an abortion in order to save their lives. While that case is being pursued, the Center for Reproductive Rights filed a request to the Court to temporarily block the law entirely. That request has been denied, with the judge giving a preliminary ruling that the request for an injunction was not appropriate at the time of the proceedings.

This is part of a legal battle that the Center for Reproductive Rights began almost two years ago when the U.S. Supreme Court overturned “Roe v. Wade” in June of 2022. That decision resulted in so-called “trigger bans” in multiple states which immediately restricted access to abortions in almost all circumstances. In March of 2023, North Dakota’s trigger ban was deemed unconstitutional by the North Dakota Supreme Court for not making exceptions for those experiencing medical emergencies and for whom an abortion would a life-saving procedure.

One month later, this ban was signed into law by Republican Gov. Doug Burgum. The new ban imposes strict restrictions on all abortions, with an exception for pregnancies up to 6 weeks. In those cases, an exception will only be made if the pregnancy occurred as a result of rape, incest or would risk the health of the individual. This is the ban which the Center for Reproductive Rights is currently engaged in a legal battle about. The lawsuit is attempting to clarify these exceptions, as they claim “. . . Doctors are unclear who qualifies for the exceptions, and they are terrified to perform any abortions as they face years in prison for violating the bans.”

The ruling to keep the ban in place is preliminary, and the court is awaiting evidence and testimony in the trial before it makes a final decision.

Copyright 2024 KVLY. All rights reserved."
Dec 12 2023,Texas Supreme Court's decision blocking abortion seems to solidify statewide abortion ban,CBS Austin KEYE,center,https://cbsaustin.com/news/local/texas-supreme-courts-decision-blocking-abortion-seems-to-solidify-statewide-abortion-ban,"With the Texas Supreme Court's decision on Monday to block a woman's access to an abortion due to a medical emergency, the state's Republican-led ban on abortions, with few exceptions, seems solidified, despite another case still before the court.

With the national spotlight on Texas, once again, for its abortion policy, the state's highest court rejected a request from a Dallas-area woman named Kate Cox for a court-approved abortion, after she was diagnosed with an unviable pregnancy that could put her future fertility at risk. Cox ultimately left the state to seek an abortion, according to her lawyers.

“This ruling should enrage every Texan to their core. If Kate can’t get an abortion in Texas, who can? Kate’s case is proof that exceptions don’t work, and it’s dangerous to be pregnant in any state with an abortion ban,” Molly Duane, senior staff attorney at the Center for Reproductive Rights which represented Cox, said in a statement on Tuesday. “No one in Texas is taking responsibility for the human suffering abortion bans are causing: not the courts, not the medical board, and certainly not the Attorney General.""



Cox's expedited case moved rapidly in the Texas judicial system: less than a week after filing a lawsuit, her request had reached and been denied by the highest court in the state, a process which normally takes several weeks or months.

Much of the question in her case revolved around what qualified as a ""medical emergency."" In the law passed by the Texas legislature in 2021, the ban on abortions does carve out an exception for medical emergencies, without greatly clarifying what that meant. A separate lawsuit before the Texas Supreme Court, which was argued just two weeks ago, seeks clarification on that question.

Despite that, in its ruling, the wholly-Republican Supreme Court wrote that, ""A pregnant woman does not need a court order to have a lifesaving abortion in Texas. Our ruling today does not block a life-saving abortion in this very case if a physician determines that one is needed under the appropriate legal standard, using reasonable medical judgment. If Ms. Cox’s circumstances are, or have become, those that satisfy the statutory exception, no court order is needed. Nothing in this opinion prevents a physician from acting if, in that physician’s reasonable medical judgment, she determines that Ms. Cox has a 'life-threatening physical condition' that places her 'at risk of death' or 'poses a serious risk of substantial impairment of a major bodily function unless the abortion is performed or induced.'""



Since the Supreme Court decided to stay the previous court's ruling granting the abortion, the issue has garnered national attention, and sparked nationwide polarization, even among Republicans.

“I think once a reasonable rule is adopted in a state it should be it should be applied,"" former William Barr, former U.S. Attorney General for the Trump Administration, told CBS Austin in an interview. ""I'm worried about the pro-life forces trying to force restrictions on people that they don't accept and don't agree with and ultimately it creates a backlash that could end up producing more abortions.""



""The idea that Republicans in the state might tack a little bit and even slightly moderate their position, now that they've implemented what is clearly a very limiting and restrictive law, is not coming to pass at this point,"" James Henson, the director of the Texas Politics Project, said. ""Now, we knew that from what we saw in this past legislative session. The legislature, and to some degree the Governor, have had virtually all of 2023 and a largely perpetual legislative session to revisit this issue if they wanted, and they have not.""

"
Jan 23 2024,Wyoming Democrats introduce bill affirming right to pre-viable abortion,Oil City News,center,https://oilcity.news/community/2024/01/23/wyoming-democrats-introduce-bill-affirming-right-to-pre-viable-abortion,"CASPER, Wyo. — A coalition of Democratic lawmakers in Wyoming has introduced a bill affirming the right to get an abortion before the fetus is viable or to protect the health of the woman.

House Bill 0076, also called the Reproductive Freedom Act, was introduced Jan. 22, the anniversary of the U.S. Supreme Court’s Roe v. Wade decision in 1973. That decision was overturned in summer 2022, removing federal protections for abortion and leaving the issue to the states.

Wyoming had a near-total ban on abortions in place to take effect in the event of that U.S. Supreme Court decision. Pro-choice advocate groups filed suit against the state over the ban in Teton County District Court, asserting a state constitutional right to access healthcare.

That legislation and two other pro-life bills passed by legislature are currently blocked from taking effect as the matters of law are explored in the Ninth Judicial District.

The Life is a Human Right Act asserts that “abortion as defined in this act is not health care” and that a fetus is subject to the interests and protections of the state from conception. There are exceptions for rape and incest, or where there is mortal risk to the woman or to a vital organ.

The Democrats’ bill introduced Monday would prohibit the state from “denying or interfering with a person’s right to have an abortion prior to viability of the fetus or to protect the person’s life or health.”

“‘Viability’ means there is a significant likelihood of the fetus’s sustained survival outside the uterus without the application of extraordinary medical measures,” the bill states.

Jackson Representative and House Minority Floor Leader Mike Yin celebrated his caucus’s bill.

“Reproductive freedom is currently threatened by an unconstitutional abortion ban that represents vast overreach into the lives and medical decisions of individuals,” Yin said in the release. “The introduction of this Act is a crucial step towards protecting and preserving the reproductive rights of all Wyomingites.”

The bill’s authors referenced the case of Kate Cox, a Texas woman whose fetus was diagnosed with a chromosomal disorder at 20 weeks into the pregnancy. She filed suit against the state and eventually left to obtain an abortion after the attorney general indicated it would enforce prosecution on medical providers who violated the law.

Abortion rights advocates have also pointed to findings of the peer-reviewed Turnaway Study, which posits that denying women access to abortions results in worse financial, health and family outcomes.

Anti-abortion advocates have told Oil City News in the past that they believe human life should have legal protections beginning at conception. The Human Right bill also cites the state’s interest in preventing discrimination and “fetal pain.” Moral positions on both sides were previously explored at a Casper rally in fall 2021.

The Reproductive Freedom Act would be expected to face an uphill battle in the Wyoming state legislature, particularly due the focus of the upcoming budget session."
Jan 23 2024,ND judge won't temporarily block part of abortion law for doctors,KX News,center,https://kxnet.com/news/top-stories/nd-judge-wont-temporarily-block-part-of-abortion-law-for-doctors,"BISMARCK, N.D. (AP) — A North Dakota judge ruled Tuesday that he won’t block a part of a state law that doctors say puts them at risk of prosecution if they perform an abortion to save a patient’s life or health.

State District Judge Bruce Romanick said the request for a preliminary injunction “is not appropriate and the Plaintiffs have presented no authority for the Court to grant the specific relief requested.” The lawsuit will continue to play out in court, with a jury trial set for August.

The request asked the judge to bar the state from enforcing the law against physicians who use their “good-faith medical judgment” to perform an abortion because of complications that could pose “a risk of infection, hemorrhage, high blood pressure, or which otherwise makes continuing a pregnancy unsafe.”

Physicians face “the harm of having the threat of criminal prosecution hanging over their head every time they treat a patient with a medical complication,” attorney Meetra Mehdizadeh, of the Center for Reproductive Rights, said in court arguments last month.

In a statement Tuesday, Mehdizadeh said, “Though we are disappointed by today’s decision, the court did not reach the constitutional questions at the heart of this case, and we remain confident that we will prevail after the court hears further evidence of how this law harms pregnant North Dakotans.”

North Dakota outlaws abortion except for cases in which women could face death or a “serious health risk.” People who perform abortions could be charged with a felony under the law, but patients would not.

The judge said the plaintiffs appeared to request that he, “by way of a preliminary injunction, change application of the exception from ‘reasonable medical judgment’ to ‘good faith medical judgment.’ Plaintiffs have cited the Court with no legal authority that would allow the Court to re-write the statute in this manner under the pretense of providing injunctive relief.”

The state’s revised abortion laws also provide an exception for pregnancies caused by rape and incest, but only in the first six weeks, before many women know they are pregnant. It also allows for treatment of ectopic and molar pregnancies, which are nonviable situations.

Republican state Sen. Janne Myrdal, who brought the 2023 bill revising revising the laws, welcomed the judge’s ruling.

“I think we have something that’s very clear for physicians to see,” she said. “I think it’s common sense what we put in as far as the health exceptions, and it goes with the intent of the legislators, so I applaud this judge for reading into it and realizing that the authority lies with us, as far as writing the law, and interpreting it simply shouldn’t be that hard for the physicians.”

The Red River Women’s Clinic sued the state last year after the U.S. Supreme Court’s Dobbs decision, which overturned the court’s landmark 1973 Roe v. Wade ruling establishing a nationwide right to abortion.

The lawsuit targeted the state’s since-repealed trigger ban — designed to go into effect immediately if the court overturned Roe v. Wade — as unconstitutional. The clinic moved from Fargo to neighboring Moorhead, Minnesota, where abortion is legal.

The judge granted a preliminary injunction blocking the ban from taking effect in 2022, a decision the state Supreme Court upheld in March.

Chief Justice Jon Jensen wrote in the court’s decision that “it is clear the citizens of North Dakota have a right to enjoy and defend life and a right to pursue and obtain safety, which necessarily includes a pregnant woman has a fundamental right to obtain an abortion to preserve her life or her health.”

Soon afterward, North Dakota’s Republican-controlled Legislature passed a bill revising the state’s abortion laws, which Gov. Doug Burgum signed in April.

In June, the clinic filed an amended complaint, joined by several doctors in obstetrics, gynecology and maternal-fetal medicine."
Feb 07 2024,REPORT: Florida Supreme Court Justices Skeptical Of Arguments Against 2024 Abortion Rights Ballot Measure,JoeMyGod,left,https://joemygod.com/2024/02/report-florida-supreme-court-justices-skeptical-of-arguments-against-abortion-rights-ballot-measure,"The Hill reports:

Florida’s Supreme Court justices appeared skeptical of the state’s arguments Wednesday that the language on a ballot initiative to protect abortion rights was misleading. Nathan Forrester, who argued on behalf of the state attorney general’s office, urged the court to disqualify the measure. He said voters won’t understand what the amendment will do because the language used to describe it was too broad and had an “enormously wide range of meanings.”

But several justices immediately questioned Forrester’s contention. The amendment may be sweeping in what it proposes, they said, but that’s an argument the state should make to voters, not the court. “It’s pretty obvious that this is an aggressive, comprehensive approach to dealing with this issue. The people of Florida aren’t stupid. They can figure this out,” Chief Justice Carlos Muñiz said."
Feb 07 2024,REPORT: Florida Supreme Court Justices Skeptical Of Arguments Against 2024 Abortion Rights Ballot Measure,JoeMyGod,left,https://joemygod.com/2024/02/report-florida-supreme-court-justices-skeptical-of-arguments-against-abortion-rights-ballot-measure,"The Hill reports:

Florida’s Supreme Court justices appeared skeptical of the state’s arguments Wednesday that the language on a ballot initiative to protect abortion rights was misleading. Nathan Forrester, who argued on behalf of the state attorney general’s office, urged the court to disqualify the measure. He said voters won’t understand what the amendment will do because the language used to describe it was too broad and had an “enormously wide range of meanings.”

But several justices immediately questioned Forrester’s contention. The amendment may be sweeping in what it proposes, they said, but that’s an argument the state should make to voters, not the court. “It’s pretty obvious that this is an aggressive, comprehensive approach to dealing with this issue. The people of Florida aren’t stupid. They can figure this out,” Chief Justice Carlos Muñiz said."
Nov 28 2023,Abortion ban challenged,Alpena News,not-yet-rated,https://thealpenanews.com/news/national-news-apwire/2023/11/abortion-ban-challenged,Failed to retrieve text: Article `download()` failed with 403 Client Error: Forbidden for url: https://thealpenanews.com/news/national-news-apwire/2023/11/abortion-ban-challenged on URL https://thealpenanews.com/news/national-news-apwire/2023/11/abortion-ban-challenged
Jan 10 2024,Arkansas group files third abortion amendment proposal,Axios,left,https://axios.com/local/nw-arkansas/2024/01/10/abortion-amendment-draft-proposal-arkansas,"Arkansans for Limited Government on Monday submitted its third draft proposed constitutional amendment guaranteeing a limited right to abortion. State of play: Arkansas Attorney General Tim Griffin must approve of the language before the group can begin gathering signatures that could allow the amendment to be included on the ballot in November.

What they're saying: ""... The revised Arkansas Abortion Amendment carefully addressed each concern the Attorney General expressed in his November opinion,"" the group said in a statement after Griffin rejected the second attempt.

""We are pleased that the AG largely agrees with the proposed changes. Our group will work with the drafter to make the singular correction requested in today's opinion.""

Details: The latest version of the Arkansas Abortion Amendment would not allow the state government to ""prohibit, penalize, delay or restrict abortion services (A) in cases of rape, (B) in cases of incest, (C) in the event of a fatal fetal anomaly, or (D) when, in a physician's good medical judgment, abortion services are needed to protect a pregnant female's life or to protect a pregnant female from a physical disorder, physical illness or physical injury.""

What's next: If Griffin approves the title and language, ALG will have until July 5 to gather nearly 91,000 signatures from registered voters."
Dec 12 2023,"Texas Judges, Abortion, and 2024",Daily Kos,left,https://dailykos.com/stories/2023/12/12/2208766/-Texas-Judges-Abortion-and-2024,"This decision by the Texas Supreme Court — mandating that a pregnant woman carry a dying fetus to term — encapsulates everything that is wrong with the anti choice movement. There is no compassion to be found anywhere in connection with this ruling. I don’t see how people who tout themselves as compassionate Christians would want their friends or family to experience what that poor woman has been forced to endure,

It appears that cracks have begun to emerge in the former monolithic Republican stance on abortion. Republicans should be overrun with joy since the Dobbs decision. After fifty years of incessant political pressure and dissemination of right wing propaganda, they achieved exactly what they have been fighting for. But the Republicans are not happy. They don’t want to talk about it — “it” being the new Republican scarlet letter “A”. Abortion. But talk about it they must.

For the past five decades, the conservative anti-choice right has incessantly trumpeted their belief that human life begins at conception, and to terminate a pregnancy by medical intervention is an act of murder. Not tantamount to, equivalent to, similar to murder — but murder, plain and simple. But now, after the Dobbs decision, it is suddenly morally permissible to commit murder, just so long as it the murder is committed within a fifteen week grace period?

The Republican hypocrisy on the abortion issue is truly astounding when looking at it from this perspective. But in overturning Roe, they finally got what they fought for. And they don’t know what to do. With respect to the issue of abortion, Republicans no longer want the moral high ground for the simple fact that the moral high ground no longer translates into votes. The irony would be laughable if the consequences weren’t so dire.

Truth be told, five years ago I couldn’t have imagined a world in which Republicans kept their mouths shut about abortion. But I’ve come to the conclusion that Republicans don’t really care that much about unborn children. They loved speaking down from their lofty moral high ground on us secular humanists. They judged us as godless, morally bankrupt heathens who sanctioned the extermination of “unborn children”.

But now, at least according to some Republicans like Governor Glenn Youngkin of Virginia, abortion is okay — just so long as the procedure is carried out within the fifteen-week-post-conception time frame. Apparently, the whole “life begins at conception” thing is no longer a Republican talking point.

For the record, I am firmly, 100% pro-choice. Unlike the narrow view of many right wingers, I believe that in many circumstances, abortion is oftentimes the morally preferred course of action. As a male human being, I have little doubt that, if men were the people who carried a pregnancy to term and gave birth, abortion would be legal without restrictions and without a second thought. I don’t think abortion would not be a politically viable issue.

But abortion will be an issue in 2024, because Democrats will make it so. On every abortion rights ballot initiative since the June, 2024 Dobbs decision, the Democractic pro-choice position has emerged victorious in every instance --even in the deep red state of Kansas.

In my experience, people don’t talk about the the personal decision to have an abortion that much — even among very close friends and family members. But abortion procedures are carried out, and many of the women that decide to have abortions are Republicans. Based on the results of ballot initiatives since June, 2024, many conservative women (and perhaps the people they associate with) are not too keen on identifying themselves as ethically compromised.

Two issues must dominate this upcoming presidential election cycle — the preservation of democracy and abortion. The democracy issue will no doubt be front page news all day, every day starting with Trump’s first trial in March. The media coverage of Trump’s January 6, 2021 assault on our democracy will be impossible to ignore.

But I fear that, amid the sensational drama of the Trump’s trials, the abortion issue will be forgotten. That would be a huge mistake in my view. It is essential that democratic candidates force their Republican foes to address the issue. Their political livelihood, as well as our country’s future, depends on it."
