Date,Title,News Source,Bias Rating,Full Article Link,Article Text
Dec 03 2014,Kathleen Sebelius: Healthcare.gov was ‘like buying an airline ticket using your fax machine’,Washington Post,left,http://www.washingtonpost.com/blogs/post-politics/wp/2014/12/03/kathleen-sebelius-healthcare-gov-was-like-buying-an-airline-ticket-using-your-fax-machine/,"More than a year after the enormous uproar caused by the botched rollout of Healthcare.gov, former Health and Human Services Secretary Kathleen Sebelius is weighing in on her rocky tenure — and on the controversial comments by Obamacare consultant Jonathan Gruber that have grabbed recent headlines. The whole USA Today interview is worth watching, but here’s a quick highlight reel:

On whether she felt like a scapegoat for the failures of Healthcare.gov:

Kathleen Sebelius: No. I think that I was the CEO of a big company with an important rollout and health care.gov was something that had been promised to work smoothly, to work like you were buying an airline ticket using your app on your computer. Instead it worked like buying an airline ticket using your fax machine.

On the description of Jonathan Gruber as an architect of the health care law:

KS: Dr. Gruber could be regarded as the architect of Romneycare, but he was a consultant, one of many, on the issues around how to frame the subsidies ... I know our staff did [meet with him] and I think he met with various advisers, but I did not meet with Jonathan Gruber. … Maybe he was in a large room, he could have been on a phone call. But in terms of small meetings, discussing policy, that never happened.”

Advertisement

On whether she's concerned about what Gruber might say when he testifies next week before a House committee:

KS: Well, clearly he is not a very articulate with the phrasing he uses. I have no idea what Dr. Gruber is going to say. But frankly I don’t think that it’s relevant in terms of his personal opinions of what happened. He was not author of the bill itself. He didn’t influence the members of Congress who actually wrote the legislation. He is making some headlines, which is unfortunate because I think he’s harming the very product that he helped to push forward.

...Every sentence, every syllable, every misstep, every opportunity to have adversaries of this law say, ""See we told you,"" is leapt upon. What I have found frustrating is there has never been a time in which those same individuals acknowledge the successes.

On whether ACA supporter Sen. Chuck Schumer (D-N.Y.) was right to say it had been a mistake to focus on the health care law for the first two years of President Obama's tenure:

KS: Chuck Schumer may not be the only one who said this was a mistake. There were certainly people very close to the president who said, Go small. Do a handful of children and get out. Do some 55-year-olds and get out. Move this along. And at every point along the way the president would ask the assembled group, is there a chance to get a comprehensive bill passed? And if so we have to take that chance. This is a moment I don’t want to miss."
Oct 15 2014,Texas health officials say second healthcare worker at Dallas hospital tests positive for Ebola,Fox News (Online News),right,http://www.foxnews.com/health/2014/10/15/texas-health-officials-say-second-healthcare-worker-at-dallas-hospital-tests/,"A second female health care worker at the Dallas hospital where Ebola patient Thomas Eric Duncan was treated has tested positive for the virus, Texas health officials confirmed Wednesday, as the state prepares for the possibility of more cases.



“We are preparing contingencies for more and that is a very real possibility,” Dallas County Judge Clay Jenkins said during a press conference Wednesday morning.



""It may get worse before it gets better,"" said Dallas Mayor Mike Rawlings.



Officials did not specify what position the worker held at Texas Health Presbyterian Hospital, but they did say she was among those who provided care for Duncan, who died from the virus Oct. 8.

One of the health care worker's relatives identified her as Amber Vinson, a nurse at Texas Health Presbyterian Hospital.

A check of public records by Reuters showed that Vinson lived at the apartment complex identified as the home of the latest patient. Public records indicate that she is 29 years old. Officials confirmed the second patient lived alone on the 6000th block of Village Bin Drive and without pets.

“Like Nina Pham [a nurse, and the first health care worker at the hospital to test positive for Ebola], this is a heroic person, a person who is dedicating her life to helping others and is a servant leader,” said Jenkins.



Officials confirmed that within 90 minutes of reporting a fever, the health care worker’s temperature was taken and she was placed in isolation.



Preliminary tests were run at the state public health lab in Austin and results came back at approximately midnight Wednesday. A separate test will be done this morning at the Centers for Disease Control and Prevention (CDC) in Atlanta.



Officials have said the health care worker was interviewed quickly to identify any contacts or potential exposures, and that others will be monitored. The type of monitoring will depend on the nature of their interactions with the health care worker, and the potential of exposure to the virus.

Jenkins said health officials are currently monitoring more than 70 others who treated Duncan. These workers are employed but not working.



“You can imagine the anxiety of the families of these 77 people,” said Jenkins. “You can imagine the gut shot that this is to the family that is Presbyterian hospital has done a great job taking care of this community in many, many years.”



During the press conference, officials did not confirm the number of possible contacts with the worker.



Dallas Mayor Mike Rawlings said the city has sent a team to her apartment to disinfect the patient’s home and the inside of her car, which will be removed this afternoon.



On Sunday, officials confirmed that Pham, 26, had tested positive for the virus. Pham received a blood transfusion from a recovered Ebola patient and has moved from “stable” to “good” condition, Jenkins said. Pham’s dog has also been isolated.



More than 70 people who may have had contact with Duncan at the hospital are currently being monitored. The 48 contacts outside of the hospital who may have had contact with Duncan are asymptomatic, and Sunday marks the end of the 21-day incubation period, during which Ebola symptoms can arise after direct contact.



Officials have not said when or how the second health care worker or Pham may have had contact with Duncan. But the second case pointed to lapses beyond how one individual may have donned and removed personal protective garb.



“There’s clear there was an exposure somewhere, sometime in the treatment of Mr. Duncan,” Dr. Daniel Varga, chief clinical officer for Texas Health Presbyterian, said during the conference. “Let’s be clear, we’re a hospital that may have done some things different with the benefit of what we know today. But make no mistake, no one wants to get this right more than our hospital first to diagnose and treat this insidious disease that’s now attacked two of our own.”

The Ebola virus is transmitted when a person comes in direct contact with an infected, symptomatic Ebola patient’s bodily fluids, such as blood, sweat, saliva and tears.



News of the latest positive test comes one day after the largest U.S. nurses' union charged that Duncan's caregivers worked for days without proper protective gear and faced constantly changing protocols.



A statement from National Nurses United also says Duncan was left in an open area of an emergency room for hours.



A spokesman for the group says nurses were forced to use medical tape to secure openings in their flimsy garments. It's said that the patient had explosive diarrhea and projectile vomiting.

In a conference call with reporters executive director RoseAnn DeMoro says the allegations are based on revelations from ""a few"" nurses and that the claims were vetted.



The nurses also said that Duncan's lab samples were allowed to travel through the hospital's pneumatic tubes, opening the possibility of contaminating the specimen delivery system. The nurses also alleged that hazardous waste was allowed to pile up to the ceiling.



A hospital spokesman told the Associated Press that the facility had not received similar complaints.



The Associated Press and Reuters contributed to this report."
Dec 03 2013,White House to launch new push to sell ObamaCare after HealthCare.gov re-do,Fox News (Online News),right,http://www.foxnews.com/politics/2013/12/03/white-house-to-pitch-obamacare-after-healthcaregov-re-do/,"His party's political fortunes and his own legacy on the line, President Obama launched a campaign on Tuesday to once again sell the benefits of ObamaCare to the public, and try to head off a backlash in 2014.

[audio-clip]

The president, speaking at a White House event flanked by supporters of the law, declared that the Affordable Care Act ""is working"" and that the flawed website will improve ""over time.""

""Tell your friends, tell your family -- do not let the initial problems with the website discourage you,"" Obama said.

But Republican leaders blasted the ""campaign-style"" push as doing little to address the widespread problems facing consumers.

More On This...

""It's not just a broken website, this bill is fundamentally flawed -- causing people to lose the doctor of their choice, causing them to lose their health plan. And if that isn't enough, they're having to pay much higher prices at the same time,"" House Speaker John Boehner said.

Senate Republican Leader Mitch McConnell said the law is ""broken beyond repair,"" and said repeal, followed by a new bill, is the best ""fix.""

Obama vowed that the law would not be repealed ""as long as I'm president.""

Republicans already are threatening to tar the Democratic Party with the health care law's troubled rollout. Obama, meanwhile, is in danger of becoming what Nancy Pelosi was in 2010 -- a party leader whom endangered Democrats in state and congressional races will run from, not with, in the midterms.

As former Pennsylvania Gov. Ed Rendell told Politico: ""If it were right now, I don't know that any Democrat running for governor would like the president involved."" A host of recent polls have shown Obama's approval ratings hitting record lows.

But the White House is trying to turn the debate around, after weeks of withering and widespread criticism over HealthCare.gov's technical problems and insurance policy cancellations.

After the White House event on Tuesday, the administration plans to spend the next several weeks drawing attention to the benefits of the law.

The president will also take aim at Republican-led efforts to repeal ObamaCare, arguing the GOP is trying to strip away benefits provided under the law without presenting an alternative proposal, one official said.

""Healthcare.gov met our self-imposed November 30th deadline and even as we continue to make improvements to the website, we'll also remind the public about how the Affordable Care Act is already making a positive difference in the lives of millions of Americans today,"" White House spokesman Josh Earnest said in a statement.

The campaign is aimed at making sure Americans don't shy away from the massive health care program which needs their support in order to thrive.

But the president also needs to change the dynamic in order to assure skittish Democrats that the law is something they can run on in 2014.

Some of the most heated criticism over the past two months has come from Democrats, who lambasted the HealthCare.gov problems and in some cases pushed legislation to delay key elements of the law.

Obama administration officials acknowledged HealthCare.gov is still a work in progress after a key deadline to fix the problems with the online health exchange. The administration had promised a vastly improved shopping experience on the website by the end of November.

The site appeared to generally run smoothly early Monday morning before glitches began slowing people down. By 10 a.m., federal health officials deployed a new queue system that stalls new visitors on a waiting page so that those further along in the process can finish their application with fewer problems.

About 750,000 had visited the site by Monday night - about double the traffic for a typical Monday, according to figures from the Centers for Medicare and Medicaid Services.

The first big test of the repaired website probably won't come for another couple of weeks, when an enrollment surge is expected as consumers rush to meet a Dec. 23 deadline so their coverage can kick in on the first of the year.

Avoiding a break in coverage is particularly important for millions of people whose current individual policies were canceled because they don't meet the standards of the health care law, as well as for a group of about 100,000 in an expiring federal program for high-risk patients.

With the midterm elections less than a year away, it's vital to Democrats that the site lives up to expectations the president set. Republicans have already suggested they'll launch coordinated attacks linking every congressional Democrat up for re-election to the Affordable Care Act.

""President Obama and his administration repeatedly claimed the ObamaCare website would be fully functioning by the end of November, but this has proven to be just another broken promise,"" RNC Chairman Reince Priebus said Monday. ""The Obama administration had over three years to build Healthcare.gov, and all they've produced is a non-functioning website, wasting hundreds of millions of taxpayer dollars.""

Federal health officials have acknowledged the importance of fixing back-end problems as insurers struggle to process applications because of incomplete or inaccurate data. Even when consumers think they've gone through the whole process, their information may not get to the insurer without problems.

""We do know that things are not perfect with the site. We will continue to make improvements and upgrades,"" said Julie Bataille, communications director for the Centers for Medicare and Medicaid Services.

Fox News' Ed Henry and The Associated Press contributed to this report."
Nov 14 2013,"Obama Offers One Year Healthcare ""Fix,"" Says Buying Health Insurance Online is ""Complicated""",Townhall,right,http://townhall.com/tipsheet/katiepavlich/2013/11/14/obama-tries-to-regain-americas-trust-by-declaring-insurance-is-complicated-to-buy-n1746635,"Speaking today from the White House, President Obama touted dismal Obamacare enrollment numbers as proof people are interested in the healthcare law and assured millions Americans they can keep their cancelled insurance plans if insurance companies continue to offer and provide them.



“I said we would do everything we can to fix this problem and today I’m offering an idea that would help do it. Already people who pre-date the Affordable Care Act can keep those plans if they haven’t changed, that was already in the law. That’s what’s called a grandfather clause that was included in the law,” Obama said. “Today we’re going to extend that principle both people whose plans have changed since the law took effect so state insurance commissioners still have the power to decide what plans can and can’t be sold in their states but the bottom line is insurers can extend current plans that would otherwise be cancelled into 2014 and Americans whose plans have been cancelled can choose to re-enroll in the same kind of plan. We’re also requiring insurers to extend current plans to inform their customers about two things. One, that protections, what protections these renewed plans don’t include. Number two, that the [Obamacare] marketplace offers new options with better coverage and tax credits that might help you bring down the costs. So, if you received one of these letters, I encourage you to take a look at the marketplace, even if the website isn’t working as smoothly as it should be for everybody yet. The plan comparison tool that lets you browse costs for new plans near you is working just fine. Now this fix won’t solve every problem for every person but it’s going to help a lot of people. Doing more will require work with Congress.”



This fix is only for one year and expires in 2015, just in time for the 2014 midterm elections.

Advertisement

In short, President Obama will allow insurers to offer old plans (which are impossible to get back) so long as they push propaganda about the government run exchanges. Also, President Obama seems to think that because the government can force people buy health insurance, it can force insurance companies to sell it, which isn’t the case.



Obama's original and repeated promise before October 1, 2013 was, “If you like your doctor, you will be able to keep your doctor. Period. If you like your health care plan, you will be able to keep your health care plan. Period. No one will take it away. No matter what.” Obama didn’t offer the “if” until millions of Americans started losing their healthcare plans.



The president quickly shifted blame and responsibility for reinstating cancelled plans to insurance companies and repeatedly dumped on the private individual health insurance marketplace that Obamacare is destroying.



“It is important to understand though that the old individual market as not working well and it’s important that we don’t pretend that that’s somehow a place worth going back to,” Obama said. ""It [the fix] allows us to be able to say to the folks who received these notices that I as the United States [and Obamacare] are not going to get in the way of you shopping for the insurance you used to have.”



When asked about the ongoing chaos of healthcare.gov, President Obama lamented that the issue isn’t simply about the website but about purchasing insurance online being “complicated.”



“Even if we get the site fixed, insurance in complicated to buy,"" Obama said. ""It is not possible for me to guarantee that hundreds of people going on the website will have a seamless process.”



Leading up to the launch of the Obamacare exchanges on October 1, the Obama administration argued buying healthcare on those exchanges would be as easy as buying a plane ticket on sites like Kayak or products on Amazon. Now they’re arguing it will never be that easy.



“It has now been six weeks since the Affordable Care Act’s new marketplace opened for business. I think it’s fair to say that the rollout has been rough so far and I think everybody understands that I am not happy about the fact that the rollout has been rout with a whole range of problems,” Obama said. “THe problems of the website have prevented too many people from completing the enrollment process but there’s no questions there’s a demand for quality affordable healthcare.”



Yesterday the White House released official Obamacare enrollment numbers showing just 27,000 people signed up through the federal healthcare exchange. A recent Gallup poll shows 78 percent of uninsured Americans aren’t interested in signing up for Obamacare.



President Obama admitted the administration “fumbled the rollout” but that many didn’t notice a number of things under Obamacare that are “working really well,” because those things aren’t controversial enough, citing prescription drug benefits and young adults staying on parental health insurance plans until they’re 26-years-old.



In response to a question about his plummeting approval numbers, President Obama said, ""In terms of impact on me, there are going to be ups and downs during the course of my presidency.""

UPDATE: Insurance companies are ticked."
Dec 12 2013,Issa to Sebelius on Healthcare.gov Probe: Failing to Turn Over Info is Criminal Obstruction of Justice,Townhall,right,http://townhall.com/tipsheet/katiepavlich/2013/12/12/issa-to-sebelius-on-obamacare-probe-this-is-criminal-obstruction-of-justice-n1761577,"In a letter sent late Wednesday, Chairman of the House Oversight Committee Darrell Issa reminded Health and Human Services Secretary Kathleen Sebelius that obstructing a congressional investigation is a crime.

Advertisement

Issa's Committee has been looking into the details of how Obamacare was implemented, along with the major problems with Healthcare.gov and has requested a number of documents from HHS, none of which he's received. The documents requested pertain to companies hired by HHS to build and operate Healthcare.gov.

""The Department [HHS] subsequently instructed those companies not to comply with the Committee's request. The Department's hostility toward questions from Congress and the media about the implementation of Obamcare is well known. The Department's most recent effort to stonewall, however, has morphed from mere obstinacy into criminal obstruction of a congressional investigation,"" Issa wrote.

The letter details a contract between HHS and Creative Computing Solutions, Inc. (CCSI) forcing the company to get approval from the Centers for Medicare and Medicaid Services before cooperating with Congress, making it nearly impossible for lawmakers to get documents from the company directly. CCSI has been citing the contract as the reason why they cannot turn over requested documents to Congress. In the letter, Issa indicated this refusal by CCSI under the thumb of HHS could be criminal obstruction of a congressional investigation.

""The Departmen't instruction not to cooperate with congressional investigations relies on language in the contract with CCSI which precludes contractors from sharing certain data with third parties. Moreover, the Department explicitly forbids the release of documents without authorization from CMS. That argument -- that the language in the contract between the Department and a private company supersedes Congress' constitutional prerogative to conduct oversight -- is without merit,"" Issa wrote. ""In fact, it strains credulity to such an extent that it creates the appearance that the Department is using the threat of litigation to deter private companies from cooperating with Congress. The Department's attempt to threaten CCSI for the purpose of deterring the company from providing documents to Congress places the officials responsible for drafting and sending the letter on the wrong side of federal statues that prohibit obstruction of a congressional investigation. Obstructing a Congressional investigation is a crime.""

Issa instructed Sebelius to inform HHS officials to immediately stop directing employees and contractors not to turn over Healthcare.gov documents to Congress. He also reminded Sebelius that a subpoena was issued to her on October 30, 2013 and requires a response.

Advertisement

""Private citizens and companies cannot contract away their duty to comply with a congressional request for documents,"" Issa said. ""Furthermore, the Department's instruction to CCSI and other contractors not to respond to congressional document requests runs afoul of a federal statute that prohibits interfering with an employees' right to furnish information to Congress. Under that statute, any effort to enforce a contract that prevents a federal employee -- or in this case, a contractor -- from communicating with Congress is unlawful.""

Thursday, the Oversight Committee will hold a hearing about Obamacare's impact on premiums and provider networks as millions continue to see skyrocketing insurance rates, loss of health insurance and a loss of preferred doctors."
Date,Title,News Source,Bias Rating,Full Article Link,Article Text
Jul 16 2017,Susan Collins breaks with Mike Pence: Senate GOP's healthcare bill 'would affect the most vulnerable',Washington Examiner,right,http://www.washingtonexaminer.com/susan-collins-breaks-with-mike-pence-senate-gops-healthcare-bill-would-affect-the-most-vulnerable/article/2628791,"Republicans on the Senate Judiciary Committee would be damned if they asked questions, and they are being damned now for not asking questions. As clever as it is duplicitous, Democrats have forced a lose-lose scenario on the GOP ahead of the Brett Kavanaugh-Christine Blasey Ford hearing.

When Ford agreed to testify before the Senate Judiciary Committee about allegations that Supreme Court nominee Kavanaugh attempted to sexually assault her, the Left cried foul. Politicos and journalists and politicians all made different versions of the same complaint. The eleven Republicans who would be doing the questioning were A: old, B: white, and C: male.

Rep. Ted Lieu, D-Calif., predicted that “hostile GOP men” would attack Ford.

[Read: Kavanaugh accuser Christine Blasey Ford testifies: ‘Brett groped me and tried to take off my clothes’]

Why did Dr. Ford just agree to testify even though 1) #GOP Senate Leader doesn’t care what she would say, 2) She will get more death threats, and 3) She will be subject to questioning by hostile GOP men about her traumatic & humiliating sexual assault? Because her story is true. https://t.co/snwm6i25Pp — Ted Lieu (@tedlieu) September 22, 2018

Alexander Nazaryan, a national correspondent with Yahoo News, wondered just “how hard 11 men will work to discredit a single woman.”

The Associated Press reported that the questioning placed “the Republican Party’s woman problem is in the spotlight.”

Some Republicans are warning that their party’s strained relationship with women could suffer permanent damage if Supreme Court nominee Brett Kavanaugh is confirmed. https://t.co/ldf5SlpWrR — AP Politics (@AP_Politics) September 27, 2018



By all accounts, it seemed that Republicans listened. They decided to turn over the questioning to a female lawyer experienced in dealing with such cases. They called on Rachel Mitchell, a sex crimes prosecutor from Maricopa County attorney’s office in Arizona.

The casual political observer would assume that this would satisfy the Left. After all, Mitchell knows infinitely more about the issue, and how to approach the issue with empathy, than any of the eleven Republicans on the Senate Judiciary Committee. The casual political observer would be wrong.

But Senate Democrats immediately panned the decision, and one can only suspect it is because they want to use Republicans’ performance in asking questions to suggest that they are somehow insensitive.

Mazie Hirono on CNN this morning: “Republicans do not want to question Dr. Ford directly because it will reveal who they are and I think they’re afraid of that.” — Kyle Griffin (@kylegriffin1) September 25, 2018

Republicans have hired an outside attorney to grill Dr. Ford, they’ve scheduled a vote on Judge Kavanaugh for Friday AM (the day after this hearing), and they’re limiting questions to 1 round of 5 min Qs Does that sound like they’re taking this seriously to you? Me neither. — Senator Chris Coons (@ChrisCoons) September 25, 2018

Republicans apparently decided it’s bad optics for 11 male senators—many of whom already judged Dr. Ford a liar—to question a survivor on live TV. Instead of personally facing her to ask questions, they are hiding behind a private lawyer whom they hired to do their jobs for them. https://t.co/EsIGF6umOD — Richard Blumenthal (@SenBlumenthal) September 21, 2018

Press and pundits followed up, suddenly incensed that Republicans had listened to their earlier complaints.

Symone Sanders, former spokesman for presidential candidate Bernie Sanders, called them cowards.

The Republicans of the Senate Judiciary Committee are a bunch of internet bullies. They are cowards. It’s preposterous that they have to bring in outside counsel to ask Dr. Ford questions tomorrow. DR FORD IS NOT ON TRIAL!… — Symone D. Sanders (@SymoneDSanders) September 26, 2018



Lara Bazelon, an associate professor at the University of San Francisco School of Law, taunted Grassley and called on him to “man up” and “question Blasey Ford yourself.”

Handing off the questioning of Dr. Ford to female staff members would be based on the risible idea that the questioning of sexual assault survivors is “women’s work.” https://t.co/dr1q05HO2F — NYT Opinion (@nytopinion) September 25, 2018



By now it should be clear that there is nothing that Republicans can do to satisfy the complaints and answer the criticisms of the Left. Whatver the truth value of Ford’s allegations, this criticism reveals bad faith."
Jun 23 2017,Republican Healthcare Bill Gives Tax Cuts to the Rich by Gutting Safety Net for Poor & Middle Class,Democracy Now!,left,https://www.democracynow.org/2017/6/23/republican_healthcare_bill_gives_tax_cuts,Failed to retrieve text: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.democracynow.org/2017/6/23/republican_healthcare_bill_gives_tax_cuts on URL https://www.democracynow.org/2017/6/23/republican_healthcare_bill_gives_tax_cuts
Apr 02 2017,'It Ain't Over Yet': VP Mike Pence Vows to Make Good on Healthcare Campaign Promises,CBN,right,http://www1.cbn.com/cbnnews/politics/2017/april/it-aint-over-yet-vp-mike-pence-vows-to-make-good-on-healthcare-campaign-promises,"'It Ain't Over Yet': Pence Vows to Make Good on Health Care Promises

Vice President Mike Pence is working to reassure voters that last month's health care defeat is not the end of the fight to overhaul Obamacare. And President Donald Trump is doing his part too, meeting with one of the top GOP opponents of that defeated bill.

Pence primarily focused on jobs and building the economy during a weekend roundtable discussion in Reynoldsburg, Ohio. However, he said that the president will make good on his campaign promise to repeal and replace Obamacare.

""It ain't over yet,"" Pence said. ""You can take that to the bank.""

Fox News reports the president will resort to more hardball tactics to get it replaced, including negotiating with Democrats and backing the congressional opponents of the members of the conservative House Freedom Caucus who led the opposition to House leadership's overhaul bill.

Texas Republican Rep. Black Farenthold told Fox this tactic could further damage and alienate GOP conservatives in Congress. He fears that working with Democrats will only result in a more liberal-leaning bill.

""If you move further to the left, you're not just going to lose the Freedom Caucus,"" he said. ""You'll lose people like me.""

David Winston, a GOP strategist who advises congressional leaders, said it will be a long time before Republicans have to defend their congressional majorities. He says now is the time make strides in the right direction.

""We have the House, the Senate, the White House,"" he said. ""People are going to expect points on the board.""

Meanwhile, President Trump took to his Virginia golf course with Sen. Rand Paul, R-Ky., on Sunday to talk health care.

The outing came hours after he tweeted that talks about replacing the law ""will continue until such time as a deal is hopefully struck.""

Trump added that anyone, especially ""the fake media,"" who thinks the effort is dead, ""does not know the love and strength in r party!""

Paul came out against the House GOP legislation but ended the day on a good note saying he his optimistic on the replacement of Obamacare."
Aug 06 2020,"Polarization Distorts Views of Hydroxychloroquine, Healthcare",Washington Examiner,right,,Text not found
Dec 16 2018,Healthcare Debate Moves to Main Spotlight,Washington Times,right,,Text not found
Oct 13 2023,Kaiser Reaches Tentative Deal With Healthcare Unions,Bloomberg,left,,Text not found
Jun 25 2015,Fox News has a conspiracy theory for the ages: Obama secretly wants his healthcare law destroyed!,Salon,left,http://www.salon.com/2015/06/25/fox_news_has_a_conspiracy_theory_for_the_ages_obama_secretly_wants_his_healthcare_law_destroyed/,"Today could very well be the day we get a Supreme Court ruling in King v. Burwell. Or it might not be. The ruling could come tomorrow, or Monday. Either way, there isn’t much time left before we transition to the next phase of Affordable Care Act’s life, with or without health insurance subsidies in the majority of states. And given that time is short, I wanted to seize this moment to share with you, my beloved reader(s), one of the hottest King v. Burwell takes that has yet been cooked up.

To recap, the plaintiffs in King v. Burwell seize on four words in the text of the Affordable Care Act to argue that the law is written in such a way that the federal government cannot legally dole out health insurance subsidies to residents of states that use the federal insurance marketplace. The legal minds who dreamed up the case contend that Congress intentionally drafted the bill this way in order to effectively coerce the states into setting up their own marketplaces – build your own exchange, or your residents won’t get money to help pay for health insurance. According to this mythology, the administration didn’t anticipate that so many states would refuse this deal, and so it ordered the IRS to dole out the subsidies in direct violation of the law.

Making this argument requires one to ignore everything one knows about the drafting and passage of the ACA, embrace some fantastical leaps of logic, and deny obvious truths in a spirit of deliberate and pernicious bad faith. And conservatives happily embraced this warped history of the ACA because King v. Burwell carries the potential to do real damage to Obamacare.

That brings us to Matt Kibbe, the outgoing CEO of the Tea Party astroturf group FreedomWorks. Kibbe sees something else happening in the administration’s implementation of Obamacare – something far more sinister than the pedestrian illegality that the rest of the conservative movement has convinced itself of. He wrote an Op-Ed for Fox News a couple of days ago confidently predicting that the Supreme Court will rule for the plaintiffs in King v. Burwell and cripple the Affordable Care Act, and Obama wants it that way.

Read, and be scandalized:

Obama is not worried about the Supreme Court ruling against him, he’s banking on it. It gives him an opportunity to blame Republicans for robbing people of their health care. By taking no action, he can point fingers at everyone else for spoiling his vision of government-run health care. It’s the ultimate insider play: pass a broken law in a one-sided, partisan way, lie to people about what the law does, allow the IRS to implement the law illegally, and then, when it all falls apart, fiddle while America burns in the interest of scoring political points. No wonder people hate Washington.

I’m not entirely sure where to start with this, but here goes. I don’t know the president and I haven’t had the opportunity to ask his opinion of the case (though if he’s reading and he wants to sit down for an interview I can probably move some things around). However, I feel pretty confident in asserting that he’d rather the court not blow a giant hole in his legacy-defining healthcare law, even if doing so would provide him with the rare and precious gift of “an opportunity to blame Republicans.” Seems like he’d rather have a functional healthcare law and not put millions of people at risk of losing their insurance. But I only assume that’s the case because I don’t view the president as an absurdly misguided Machiavellian sociopath.

To that point, Kibbe seems to be suffering from the same strain of cognitive dissonance that is afflicting most conservatives and Republicans who are backing the plaintiffs in King. On the one hand, he thinks Obamacare is an obvious failure – a “broken law” that isn’t living up to the promises that attended its passage. On the other hand, he acknowledges that stripping away the subsidies that are at the heart of Obamacare’s success would be disastrous – America will “burn,” he writes, when they’re taken away. And, of course, Kibbe is very much of the opinion that the subsidies should be stripped away by the Supreme Court. He just thinks Obama should shoulder the blame for it instead of the conservatives and Republicans who are actively pushing to achieve that end.

It’s utter gibberish, and I highlight it because it stands out as one of the more extreme examples of the contorted nonsense that conservatives have eagerly espoused as part of the war on Obama’s healthcare reform law. Hopefully by the end of the day, or by the end of next week, we won’t have to deal with this garbage anymore."
Dec 02 2013,Insurers Want to Bypass Healthcare.gov,Fox News (Online News),right,,Text not found
Oct 24 2013,Contractors Spread Blame for Healthcare.gov,New York Times (News),left,,Text not found
Nov 05 2013,"Pelosi: People Getting Insurance Cancellations ""Will Do Better""; Healthcare.gov Done ""Very Well""",Townhall,right,http://townhall.com/tipsheet/greghengler/2013/11/05/pelosi-people-getting-insurance-cancellations-will-do-better--healthcaregov-done-very-well-n1737128,Failed to retrieve text: Article `download()` failed with 404 Client Error: Not Found for url: https://townhall.com/tipsheet/greghengler/2013/11/05/pelosi-people-getting-insurance-cancellations-will-do-better--healthcaregov-done-very-well-n1737128 on URL http://townhall.com/tipsheet/greghengler/2013/11/05/pelosi-people-getting-insurance-cancellations-will-do-better--healthcaregov-done-very-well-n1737128
Jun 17 2017,Stephen Colbert: GOP healthcare bill like new season of 'Game of Thrones' except 'more people will die',Washington Examiner,right,http://www.washingtonexaminer.com/stephen-colbert-gop-healthcare-bill-like-new-season-of-game-of-thrones-except-more-people-will-die/article/2626295,Failed to retrieve text: Article `download()` failed with 404 Client Error: Not Found for url: https://www.washingtonexaminer.com/stephen-colbert-gop-healthcare-bill-like-new-season-of-game-of-thrones-except-more-people-will-die/article/2626295 on URL http://www.washingtonexaminer.com/stephen-colbert-gop-healthcare-bill-like-new-season-of-game-of-thrones-except-more-people-will-die/article/2626295
